date,os,country,spend,impressions,clicks,installs
2020-07-16,ios,ZA,1.84,414,5,3
2020-07-16,ios,ZW,0.01,3,0,0
2020-07-17,android,AM,0.03,23,2,1
2020-07-17,android,AR,0.67,521,25,6
2020-07-17,android,AU,0.73,27,0,0
2020-07-17,android,AZ,0.06,90,3,1
2020-07-17,android,BA,0.04,38,1,0
2020-07-17,android,BB,0.01,3,0,0
2020-07-17,android,BE,0.34,65,0,0
2020-07-17,android,BG,0.19,39,0,1
2020-07-17,android,BR,1.35,937,15,9
2020-07-17,android,BY,0.06,39,1,0
2020-07-17,android,CA,5.49,843,6,4
2020-07-17,android,CD,0.01,2,0,0
2020-07-17,android,CL,0.61,335,2,1
2020-07-17,android,CO,0.29,206,3,0
2020-07-17,android,CR,0.04,25,0,0
2020-07-17,android,CZ,0.04,12,0,0
2020-07-17,android,DE,42.96,4362,95,41
2020-07-17,android,DK,0.16,24,0,0
2020-07-17,android,DO,0.02,6,0,0
2020-07-17,android,DZ,0.01,29,0,0
2020-07-17,android,EE,0.01,1,0,0
2020-07-17,android,EG,0.06,40,0,1
2020-07-17,android,ES,4.68,1249,32,9
2020-07-17,android,FI,0.4,30,1,2
2020-07-17,android,FR,8.18,1213,25,9
2020-07-17,android,GE,0.02,39,2,1
2020-07-17,android,GH,0.02,7,0,0
2020-07-17,android,GR,0.03,11,0,0
2020-07-17,android,HN,0.01,4,0,0
2020-07-17,android,HR,0.01,18,0,0
2020-07-17,android,HU,0.23,98,1,0
2020-07-17,android,ID,0.39,424,7,1
2020-07-17,android,IN,0.52,798,5,0
2020-07-17,android,IQ,0.12,100,4,1
2020-07-17,android,IT,3.25,845,7,4
2020-07-17,android,JO,0.01,3,0,0
2020-07-17,android,JP,0.3,25,0,0
2020-07-17,android,KR,0.25,41,2,0
2020-07-17,android,KZ,0.13,93,1,0
2020-07-17,android,LT,0.06,15,0,0
2020-07-17,android,LY,0.05,25,0,0
2020-07-17,android,MA,0.02,27,1,0
2020-07-17,android,MM,0.01,5,1,0
2020-07-17,android,MX,2.39,1787,30,15
2020-07-17,android,MY,0.07,32,0,0
2020-07-17,android,NA,0.01,3,1,0
2020-07-17,android,NI,0.01,5,0,0
2020-07-17,android,NO,0.19,9,0,0
2020-07-17,android,NZ,0.6,49,1,1
2020-07-17,android,OM,0.01,3,0,0
2020-07-17,android,PE,0.05,18,0,0
2020-07-17,android,PH,0.02,45,1,0
2020-07-17,android,PK,0.07,87,1,0
2020-07-17,android,PL,24.36,6767,84,37
2020-07-17,android,PS,0.03,31,0,0
2020-07-17,android,PT,0.01,6,0,4
2020-07-17,android,RO,0.08,18,0,0
2020-07-17,android,RS,0.17,114,6,2
2020-07-17,android,RU,0.54,126,3,1
2020-07-17,android,SA,9.68,2371,52,18
2020-07-17,android,SE,0.16,19,0,0
2020-07-17,android,SI,0.02,5,0,0
2020-07-17,android,SK,0.05,17,0,0
2020-07-17,android,TH,1.41,390,5,2
2020-07-17,android,TR,0.81,609,6,3
2020-07-17,android,UA,0.51,314,8,3
2020-07-17,android,UK,3.86,443,11,4
2020-07-17,android,US,420.14,37187,382,163
2020-07-17,android,UY,0.09,54,0,0
2020-07-17,android,UZ,0.01,13,0,0
2020-07-17,android,VN,0.04,18,0,0
2020-07-17,android,ZA,3.86,1193,19,7
2020-07-17,ios,AE,0.55,117,5,1
2020-07-17,ios,AF,0.03,19,0,0
2020-07-17,ios,AL,0.04,22,3,1
2020-07-17,ios,AM,0.04,71,3,0
2020-07-17,ios,AR,1.4,788,7,1
2020-07-17,ios,AT,0.12,23,0,0
2020-07-17,ios,AU,0.91,72,0,0
2020-07-17,ios,AW,0.01,3,0,0
2020-07-17,ios,AZ,0.28,239,5,1
2020-07-17,ios,BA,0.02,29,0,0
2020-07-17,ios,BB,0.03,7,0,0
2020-07-17,ios,BD,0.02,11,1,0
2020-07-17,ios,BE,3.2,341,0,1
2020-07-17,ios,BG,0.16,62,2,0
2020-07-17,ios,BH,0.14,72,1,0
2020-07-17,ios,BN,0.02,5,0,0
2020-07-17,ios,BO,0.05,18,0,0
2020-07-17,ios,BR,8.46,4516,72,25
2020-07-17,ios,BS,0.01,4,0,0
2020-07-17,ios,BW,0.01,6,0,0
2020-07-17,ios,BY,0.14,115,1,1
2020-07-17,ios,BZ,0.01,3,0,0
2020-07-17,ios,CA,3.75,396,8,1
2020-07-17,ios,CH,0.19,24,0,0
2020-07-17,ios,CI,0.04,25,1,0
2020-07-17,ios,CL,2.79,1256,15,2
2020-07-17,ios,CN,0.04,19,1,0
2020-07-17,ios,CO,1.17,549,14,3
2020-07-17,ios,CR,0.09,78,2,0
2020-07-17,ios,CW,0.02,6,0,0
2020-07-17,ios,CY,0.05,42,1,0
2020-07-17,ios,CZ,1.6,423,12,2
2020-07-17,ios,DE,3.04,261,3,0
2020-07-17,ios,DK,0.94,93,2,1
2020-07-17,ios,DO,0.13,77,3,0
2020-07-17,ios,DZ,0.03,23,0,0
2020-07-17,ios,EC,0.12,63,0,0
2020-07-17,ios,EE,0.07,13,1,0
2020-07-17,ios,EG,0.39,223,4,1
2020-07-17,ios,ES,8.15,2005,31,7
2020-07-17,ios,FI,0.29,32,1,0
2020-07-17,ios,FO,0.03,5,0,0
2020-07-17,ios,FR,18.09,2278,15,3
2020-07-17,ios,GE,0.12,90,5,1
2020-07-17,ios,GF,0.02,6,0,0
2020-07-17,ios,GG,0.01,2,0,0
2020-07-17,ios,GH,0.02,12,2,0
2020-07-17,ios,GL,0.02,7,0,0
2020-07-17,ios,GN,0.01,2,0,0
2020-07-17,ios,GP,0.01,9,0,0
2020-07-17,ios,GR,0.18,69,1,0
2020-07-17,ios,GT,0.08,26,0,0
2020-07-17,ios,HK,0.16,10,1,0
2020-07-17,ios,HN,0.07,25,1,0
2020-07-17,ios,HR,0.11,35,0,0
2020-07-17,ios,HT,0.01,4,0,0
2020-07-17,ios,HU,1.45,570,11,4
2020-07-17,ios,ID,1.08,702,9,1
2020-07-17,ios,IE,0.1,17,0,0
2020-07-17,ios,IL,2.16,435,19,1
2020-07-17,ios,IN,2.61,1977,52,15
2020-07-17,ios,IQ,0.43,372,9,3
2020-07-17,ios,IS,0.01,1,0,0
2020-07-17,ios,IT,9.96,1916,25,4
2020-07-17,ios,JO,0.03,33,0,0
2020-07-17,ios,JP,0.97,103,7,2
2020-07-17,ios,KE,0.05,31,0,0
2020-07-17,ios,KG,0.02,57,0,0
2020-07-17,ios,KH,0.01,9,0,0
2020-07-17,ios,KR,0.64,52,0,1
2020-07-17,ios,KW,0.84,139,4,1
2020-07-17,ios,KY,0.01,1,0,0
2020-07-17,ios,KZ,0.78,434,10,4
2020-07-17,ios,LB,0.07,39,1,1
2020-07-17,ios,LI,0.02,4,0,0
2020-07-17,ios,LK,0.01,28,0,0
2020-07-17,ios,LT,0.08,15,1,0
2020-07-17,ios,LU,0.01,6,0,0
2020-07-17,ios,LV,0.08,18,0,0
2020-07-17,ios,LY,0.02,14,0,0
2020-07-17,ios,MA,0.07,41,0,0
2020-07-17,ios,MC,0.01,1,0,0
2020-07-17,ios,MD,0.05,22,0,0
2020-07-17,ios,ME,0.05,28,0,0
2020-07-17,ios,MK,0.02,28,0,0
2020-07-17,ios,MM,0.05,33,0,1
2020-07-17,ios,MN,0.03,24,0,0
2020-07-17,ios,MQ,0.01,9,0,0
2020-07-17,ios,MV,0.01,7,0,0
2020-07-17,ios,MX,7.15,2521,20,4
2020-07-17,ios,MY,0.67,249,1,1
2020-07-17,ios,NC,0.03,3,0,0
2020-07-17,ios,NG,0.27,87,0,0
2020-07-17,ios,NI,0.01,4,0,0
2020-07-17,ios,NL,0.26,32,0,0
2020-07-17,ios,NO,0.27,28,1,0
2020-07-17,ios,NP,0.01,7,0,0
2020-07-17,ios,NZ,0.39,48,3,1
2020-07-17,ios,OM,0.19,83,1,1
2020-07-17,ios,PA,0.13,51,2,0
2020-07-17,ios,PE,0.12,54,1,0
2020-07-17,ios,PH,0.83,198,4,1
2020-07-17,ios,PK,0.14,75,1,0
2020-07-17,ios,PL,11.44,2073,14,5
2020-07-17,ios,PR,0.3,110,1,0
2020-07-17,ios,PS,0.1,53,1,0
2020-07-17,ios,PT,1.5,497,10,0
2020-07-17,ios,PY,0.02,38,1,0
2020-07-17,ios,QA,0.42,77,3,0
2020-07-17,ios,RE,0.01,7,0,0
2020-07-17,ios,RO,0.39,103,1,0
2020-07-17,ios,RS,0.24,143,7,2
2020-07-17,ios,RU,12.56,4315,86,27
2020-07-17,ios,SA,23.97,3746,56,28
2020-07-17,ios,SE,1.07,95,3,1
2020-07-17,ios,SG,0.1,12,0,0
2020-07-17,ios,SI,0.08,18,0,0
2020-07-17,ios,SK,0.35,110,4,0
2020-07-17,ios,SL,0.01,3,0,0
2020-07-17,ios,SN,0.02,8,0,0
2020-07-17,ios,SV,0.01,15,0,0
2020-07-17,ios,TH,4.07,1050,18,4
2020-07-17,ios,TJ,0.01,9,0,0
2020-07-17,ios,TR,5.16,3650,35,9
2020-07-17,ios,TT,0.01,2,0,0
2020-07-17,ios,TW,0.88,115,6,2
2020-07-17,ios,TZ,0.03,24,0,0
2020-07-17,ios,UA,1.82,865,19,6
2020-07-17,ios,UK,2.52,290,8,2
2020-07-17,ios,US,465.02,36951,531,160
2020-07-17,ios,UY,0.16,98,2,2
2020-07-17,ios,UZ,0.16,116,3,1
2020-07-17,ios,VE,0.01,42,0,0
2020-07-17,ios,VG,0.03,4,0,0
2020-07-17,ios,VI,0.01,2,0,0
2020-07-17,ios,VN,0.9,222,4,1
2020-07-17,ios,XK,0.03,39,1,0
2020-07-17,ios,YE,0.02,6,0,0
2020-07-17,ios,YT,0.02,2,0,0
2020-07-17,ios,ZA,2.13,311,6,0
2020-07-18,android,AE,0.23,39,0,0
2020-07-18,android,AM,0.03,16,1,0
2020-07-18,android,AR,1.5,1687,48,17
2020-07-18,android,AT,0.72,76,0,0
2020-07-18,android,AU,0.92,32,0,0
2020-07-18,android,AZ,0.07,88,1,0
2020-07-18,android,BA,0.05,43,2,2
2020-07-18,android,BE,1.5,267,0,0
2020-07-18,android,BG,0.05,52,0,0
2020-07-18,android,BH,0.03,7,0,1
2020-07-18,android,BN,0.01,2,0,0
2020-07-18,android,BO,0.01,2,0,1
2020-07-18,android,BR,1.13,676,7,4
2020-07-18,android,BY,0.09,38,2,1
2020-07-18,android,CA,23.87,3203,33,14
2020-07-18,android,CH,0.55,53,0,0
2020-07-18,android,CL,0.44,283,2,2
2020-07-18,android,CO,0.37,232,3,3
2020-07-18,android,CR,0.05,29,1,0
2020-07-18,android,CY,0.01,5,0,0
2020-07-18,android,CZ,1.96,336,6,1
2020-07-18,android,DE,51.41,6534,132,41
2020-07-18,android,DK,0.45,31,0,0
2020-07-18,android,EC,0.01,5,0,0
2020-07-18,android,EE,0.01,1,0,0
2020-07-18,android,EG,0.01,29,2,1
2020-07-18,android,ES,8.09,1919,26,8
2020-07-18,android,FR,21.54,3052,38,18
2020-07-18,android,GE,0.41,196,4,1
2020-07-18,android,GF,0.01,1,0,0
2020-07-18,android,GR,0.03,14,0,0
2020-07-18,android,HK,0.23,18,1,0
2020-07-18,android,HR,0.59,230,1,1
2020-07-18,android,HU,2.08,703,11,5
2020-07-18,android,ID,1.0,877,3,2
2020-07-18,android,IE,0.07,15,0,0
2020-07-18,android,IL,0.42,83,3,9
2020-07-18,android,IN,0.81,804,5,2
2020-07-18,android,IQ,0.11,105,2,0
2020-07-18,android,IT,17.9,4217,50,16
2020-07-18,android,JO,0.01,3,0,0
2020-07-18,android,JP,0.09,11,0,0
2020-07-18,android,KG,0.01,23,0,0
2020-07-18,android,KR,0.06,5,0,0
2020-07-18,android,KW,0.04,6,0,0
2020-07-18,android,KZ,1.13,891,26,4
2020-07-18,android,LT,0.01,17,0,0
2020-07-18,android,LV,0.05,8,0,0
2020-07-18,android,MA,0.03,21,0,0
2020-07-18,android,MD,0.02,15,0,1
2020-07-18,android,MK,0.01,4,0,0
2020-07-18,android,MM,0.14,163,6,0
2020-07-18,android,MX,6.38,5025,76,33
2020-07-18,android,MY,0.14,82,1,0
2020-07-18,android,NG,0.03,16,0,0
2020-07-18,android,NL,0.26,32,0,0
2020-07-18,android,NO,0.35,26,0,0
2020-07-18,android,PE,0.23,102,2,0
2020-07-18,android,PH,0.42,248,3,1
2020-07-18,android,PK,0.04,57,0,0
2020-07-18,android,PL,38.61,10474,174,67
2020-07-18,android,PR,0.02,3,0,0
2020-07-18,android,PS,0.01,21,0,0
2020-07-18,android,PT,0.12,62,0,4
2020-07-18,android,QA,0.04,8,0,0
2020-07-18,android,RO,0.08,34,0,3
2020-07-18,android,RS,0.16,91,0,1
2020-07-18,android,RU,3.81,1536,33,8
2020-07-18,android,SA,27.39,6796,108,36
2020-07-18,android,SE,0.95,51,2,0
2020-07-18,android,SI,0.03,8,0,0
2020-07-18,android,SK,0.05,23,0,0
2020-07-18,android,TH,3.37,1057,14,5
2020-07-18,android,TR,0.39,526,2,2
2020-07-18,android,TW,0.9,65,1,1
2020-07-18,android,UA,3.5,1644,66,18
2020-07-18,android,UK,17.02,1973,21,13
2020-07-18,android,US,487.9,41901,509,236
2020-07-18,android,UY,0.04,33,1,0
2020-07-18,android,VN,0.05,26,0,0
2020-07-18,android,ZA,2.64,704,4,2
2020-07-18,ios,AE,0.42,52,0,0
2020-07-18,ios,AF,0.02,5,0,0
2020-07-18,ios,AL,0.02,4,0,0
2020-07-18,ios,AM,0.03,13,1,1
2020-07-18,ios,AO,0.01,1,0,0
2020-07-18,ios,AR,1.26,664,4,0
2020-07-18,ios,AT,0.65,49,1,1
2020-07-18,ios,AU,0.03,6,0,1
2020-07-18,ios,AZ,0.08,40,0,2
2020-07-18,ios,BA,0.01,6,0,0
2020-07-18,ios,BB,0.01,2,0,0
2020-07-18,ios,BE,3.29,485,7,1
2020-07-18,ios,BG,0.06,15,0,0
2020-07-18,ios,BH,0.12,28,0,0
2020-07-18,ios,BR,1.57,803,16,8
2020-07-18,ios,BS,0.01,1,0,0
2020-07-18,ios,BY,0.04,21,0,0
2020-07-18,ios,CA,4.27,535,6,4
2020-07-18,ios,CH,1.03,87,0,0
2020-07-18,ios,CL,0.43,141,2,1
2020-07-18,ios,CO,0.21,90,1,1
2020-07-18,ios,CR,0.04,18,0,0
2020-07-18,ios,CY,0.01,10,0,0
2020-07-18,ios,CZ,0.03,13,0,0
2020-07-18,ios,DE,2.3,217,3,3
2020-07-18,ios,DK,0.93,60,2,1
2020-07-18,ios,DO,0.03,15,0,0
2020-07-18,ios,DZ,0.01,7,0,0
2020-07-18,ios,EE,0.04,4,0,0
2020-07-18,ios,EG,0.16,69,0,0
2020-07-18,ios,ES,10.32,1846,23,3
2020-07-18,ios,FR,2.84,423,9,5
2020-07-18,ios,GE,0.02,15,0,0
2020-07-18,ios,GH,0.12,5,1,1
2020-07-18,ios,GL,0.01,1,0,0
2020-07-18,ios,HK,0.16,23,0,0
2020-07-18,ios,HU,0.01,12,0,0
2020-07-18,ios,ID,0.11,71,1,0
2020-07-18,ios,IE,0.02,5,0,0
2020-07-18,ios,IL,6.69,1226,28,1
2020-07-18,ios,IN,0.09,87,2,3
2020-07-18,ios,IQ,0.16,116,0,0
2020-07-18,ios,IT,14.46,2663,25,4
2020-07-18,ios,JM,0.01,4,0,0
2020-07-18,ios,JO,0.01,13,2,0
2020-07-18,ios,JP,0.53,58,3,0
2020-07-18,ios,KR,0.22,11,1,0
2020-07-18,ios,KW,0.35,45,0,0
2020-07-18,ios,KZ,0.06,68,2,2
2020-07-18,ios,LB,0.05,19,1,0
2020-07-18,ios,LI,0.01,1,0,0
2020-07-18,ios,LV,0.02,2,2,0
2020-07-18,ios,MA,0.01,12,0,0
2020-07-18,ios,MK,0.01,9,0,0
2020-07-18,ios,MX,7.13,2470,17,2
2020-07-18,ios,MY,0.03,22,0,0
2020-07-18,ios,MZ,0.01,1,0,0
2020-07-18,ios,NG,0.02,16,0,0
2020-07-18,ios,NI,0.01,2,0,0
2020-07-18,ios,NL,0.26,28,1,0
2020-07-18,ios,NO,0.84,57,2,0
2020-07-18,ios,NZ,0.02,3,0,0
2020-07-18,ios,OM,0.03,11,1,0
2020-07-18,ios,PA,0.03,12,0,0
2020-07-18,ios,PE,0.03,6,1,0
2020-07-18,ios,PH,0.06,24,1,0
2020-07-18,ios,PK,0.01,14,0,0
2020-07-18,ios,PL,6.65,1329,11,1
2020-07-18,ios,PR,0.06,17,0,0
2020-07-18,ios,PS,0.01,10,0,0
2020-07-18,ios,PT,3.42,1379,17,0
2020-07-18,ios,QA,0.08,19,0,0
2020-07-18,ios,RO,0.01,10,0,0
2020-07-18,ios,RS,0.06,28,1,0
2020-07-18,ios,RU,1.08,473,10,3
2020-07-18,ios,SA,24.17,3888,56,18
2020-07-18,ios,SE,1.12,89,2,0
2020-07-18,ios,SK,0.04,13,0,0
2020-07-18,ios,TH,14.89,3511,51,11
2020-07-18,ios,TR,0.86,636,13,1
2020-07-18,ios,TW,1.66,163,1,0
2020-07-18,ios,TZ,0.01,2,0,0
2020-07-18,ios,UA,0.24,104,2,1
2020-07-18,ios,UK,2.05,226,2,0
2020-07-18,ios,US,489.63,36657,459,157
2020-07-18,ios,UY,0.08,34,2,1
2020-07-18,ios,UZ,0.03,16,0,0
2020-07-18,ios,VE,0.01,14,0,0
2020-07-18,ios,VN,0.01,13,1,0
2020-07-18,ios,XK,0.01,7,1,0
2020-07-18,ios,ZA,0.52,99,0,0
2020-07-19,android,AE,0.1,24,0,0
2020-07-19,android,AM,0.01,13,2,0
2020-07-19,android,AR,0.15,162,5,2
2020-07-19,android,AT,1.03,135,2,1
2020-07-19,android,AU,2.57,177,0,0
2020-07-19,android,AZ,0.01,43,2,1
2020-07-19,android,BA,0.01,34,0,0
2020-07-19,android,BE,2.27,420,3,3
2020-07-19,android,BG,0.06,44,0,0
2020-07-19,android,BH,0.01,4,0,0
2020-07-19,android,BR,0.67,473,2,1
2020-07-19,android,BY,0.06,22,0,0
2020-07-19,android,CA,13.2,1756,28,16
2020-07-19,android,CH,0.39,57,1,0
2020-07-19,android,CL,0.27,190,2,0
2020-07-19,android,CO,0.21,195,0,0
2020-07-19,android,CR,0.01,18,0,0
2020-07-19,android,CZ,6.48,1520,36,11
2020-07-19,android,DE,50.29,6188,111,40
2020-07-19,android,DK,1.62,99,1,1
2020-07-19,android,DO,0.01,4,0,0
2020-07-19,android,DZ,0.01,12,1,0
2020-07-19,android,ES,3.58,1334,31,12
2020-07-19,android,FI,0.31,35,1,0
2020-07-19,android,FR,24.96,4125,37,14
2020-07-19,android,GE,1.55,1258,65,24
2020-07-19,android,GR,0.03,10,0,0
2020-07-19,android,GT,0.01,3,0,0
2020-07-19,android,HK,0.42,30,0,0
2020-07-19,android,HR,0.24,90,1,0
2020-07-19,android,HU,0.59,281,11,7
2020-07-19,android,ID,0.42,488,4,0
2020-07-19,android,IE,0.75,100,2,1
2020-07-19,android,IL,0.11,56,1,10
2020-07-19,android,IN,0.12,281,2,2
2020-07-19,android,IQ,0.02,29,1,1
2020-07-19,android,IT,7.22,2172,24,12
2020-07-19,android,JO,0.02,4,1,0
2020-07-19,android,JP,0.26,27,0,0
2020-07-19,android,KE,0.01,1,0,0
2020-07-19,android,KR,0.79,45,2,0
2020-07-19,android,KW,0.03,3,0,0
2020-07-19,android,KZ,0.22,218,9,2
2020-07-19,android,LB,0.01,7,0,0
2020-07-19,android,LT,0.04,16,0,0
2020-07-19,android,LV,0.07,13,0,0
2020-07-19,android,LY,0.02,8,0,0
2020-07-19,android,MA,0.01,16,0,0
2020-07-19,android,MM,0.06,57,2,1
2020-07-19,android,MU,0.01,3,0,0
2020-07-19,android,MX,0.93,803,18,15
2020-07-19,android,MY,0.07,46,0,0
2020-07-19,android,NG,0.01,5,0,0
2020-07-19,android,NL,1.16,156,1,1
2020-07-19,android,NO,0.85,73,0,0
2020-07-19,android,NZ,0.1,14,0,0
2020-07-19,android,PA,0.02,9,0,0
2020-07-19,android,PE,0.03,24,0,0
2020-07-19,android,PH,0.11,72,1,0
2020-07-19,android,PK,0.01,25,0,0
2020-07-19,android,PL,40.25,11267,164,71
2020-07-19,android,PR,0.02,4,0,0
2020-07-19,android,PT,0.01,12,0,6
2020-07-19,android,QA,0.01,8,0,0
2020-07-19,android,RE,0.01,2,0,0
2020-07-19,android,RO,0.05,30,0,0
2020-07-19,android,RS,0.12,60,2,0
2020-07-19,android,RU,1.0,419,12,7
2020-07-19,android,SA,14.08,2766,47,14
2020-07-19,android,SE,2.83,176,1,1
2020-07-19,android,SK,0.06,15,1,1
2020-07-19,android,TH,0.4,206,4,2
2020-07-19,android,TR,0.35,307,0,1
2020-07-19,android,TW,2.03,158,0,0
2020-07-19,android,UA,1.86,952,30,14
2020-07-19,android,UK,18.49,2280,29,14
2020-07-19,android,US,446.58,39354,465,203
2020-07-19,android,UY,0.02,26,2,1
2020-07-19,android,UZ,0.01,12,0,0
2020-07-19,android,VN,0.04,9,0,0
2020-07-19,android,ZA,3.7,1023,11,2
2020-07-19,ios,AE,0.18,30,1,0
2020-07-19,ios,AR,1.32,746,6,2
2020-07-19,ios,AT,0.52,76,1,0
2020-07-19,ios,BE,4.66,601,5,2
2020-07-19,ios,BH,0.05,15,0,0
2020-07-19,ios,BR,4.81,2659,39,16
2020-07-19,ios,CA,8.33,1021,8,2
2020-07-19,ios,CH,1.0,91,2,1
2020-07-19,ios,DE,3.17,409,6,3
2020-07-19,ios,DK,0.59,56,0,0
2020-07-19,ios,ES,17.35,2902,29,7
2020-07-19,ios,FR,4.13,747,3,0
2020-07-19,ios,HK,0.16,18,0,0
2020-07-19,ios,ID,1.09,826,8,2
2020-07-19,ios,IE,0.47,71,2,0
2020-07-19,ios,IL,5.79,1178,30,0
2020-07-19,ios,IN,0.72,550,6,2
2020-07-19,ios,IT,15.47,3230,32,9
2020-07-19,ios,JP,1.45,124,3,2
2020-07-19,ios,KR,0.16,13,0,1
2020-07-19,ios,KW,0.18,25,0,0
2020-07-19,ios,LK,0.02,19,0,0
2020-07-19,ios,MX,5.9,2302,23,8
2020-07-19,ios,NL,0.92,160,2,0
2020-07-19,ios,NO,0.9,77,0,0
2020-07-19,ios,PH,0.96,333,5,0
2020-07-19,ios,PL,12.84,2330,17,6
2020-07-19,ios,PT,4.1,1493,18,0
2020-07-19,ios,QA,0.11,8,0,0
2020-07-19,ios,SA,23.85,4613,74,35
2020-07-19,ios,SE,2.44,150,2,1
2020-07-19,ios,TH,11.72,2751,23,2
2020-07-19,ios,TW,1.87,144,4,0
2020-07-19,ios,UK,5.43,573,7,3
2020-07-19,ios,US,411.63,31581,408,124
2020-07-19,ios,ZA,1.01,192,1,0
2020-07-20,android,AL,0.01,3,0,0
2020-07-20,android,AR,0.04,60,0,0
2020-07-20,android,AT,1.46,210,3,1
2020-07-20,android,AU,1.35,142,2,2
2020-07-20,android,AZ,0.02,30,1,0
2020-07-20,android,BA,0.01,17,0,0
2020-07-20,android,BE,1.64,350,2,2
2020-07-20,android,BG,0.07,44,0,0
2020-07-20,android,BR,0.84,755,12,4
2020-07-20,android,BS,0.01,4,0,0
2020-07-20,android,BY,0.02,16,0,0
2020-07-20,android,CA,21.83,2766,33,10
2020-07-20,android,CH,1.27,124,1,0
2020-07-20,android,CL,5.63,3498,64,22
2020-07-20,android,CO,0.45,338,3,1
2020-07-20,android,CR,0.06,45,0,0
2020-07-20,android,CY,0.01,6,0,0
2020-07-20,android,CZ,1.82,529,15,7
2020-07-20,android,DE,46.9,5960,131,40
2020-07-20,android,DK,1.35,103,2,0
2020-07-20,android,EC,0.01,8,0,0
2020-07-20,android,EG,0.05,28,0,0
2020-07-20,android,ES,10.68,4351,83,27
2020-07-20,android,FI,0.54,55,4,1
2020-07-20,android,FR,12.69,2348,34,16
2020-07-20,android,GE,1.4,1176,40,20
2020-07-20,android,GH,0.01,3,0,0
2020-07-20,android,GR,0.03,9,0,0
2020-07-20,android,HN,0.01,1,0,0
2020-07-20,android,HR,0.05,25,0,0
2020-07-20,android,HU,0.12,72,1,0
2020-07-20,android,ID,0.83,832,3,1
2020-07-20,android,IE,0.51,91,1,0
2020-07-20,android,IL,0.14,52,4,8
2020-07-20,android,IN,0.24,378,10,1
2020-07-20,android,IQ,0.04,37,0,0
2020-07-20,android,IT,7.17,2648,39,9
2020-07-20,android,JP,0.17,36,0,0
2020-07-20,android,KE,0.01,3,0,0
2020-07-20,android,KG,0.01,13,0,0
2020-07-20,android,KR,1.47,130,4,1
2020-07-20,android,KZ,0.08,66,1,0
2020-07-20,android,LT,0.08,26,1,1
2020-07-20,android,LU,0.01,1,0,0
2020-07-20,android,LV,0.01,5,0,0
2020-07-20,android,MD,0.02,17,0,0
2020-07-20,android,MX,0.43,318,2,1
2020-07-20,android,MY,0.25,158,3,2
2020-07-20,android,NL,1.18,196,1,0
2020-07-20,android,NO,1.15,118,0,0
2020-07-20,android,NZ,0.53,57,1,0
2020-07-20,android,PA,0.02,11,0,0
2020-07-20,android,PE,0.02,14,0,0
2020-07-20,android,PH,0.51,333,0,0
2020-07-20,android,PK,0.01,43,1,0
2020-07-20,android,PL,22.35,6252,60,28
2020-07-20,android,PR,0.04,13,0,0
2020-07-20,android,RO,0.03,25,0,0
2020-07-20,android,RS,0.1,62,1,0
2020-07-20,android,RU,3.34,1646,66,19
2020-07-20,android,SA,4.63,1475,29,12
2020-07-20,android,SE,1.92,200,6,3
2020-07-20,android,SI,0.01,8,0,0
2020-07-20,android,SJ,0.01,1,0,0
2020-07-20,android,SK,0.06,25,2,2
2020-07-20,android,SV,0.01,8,0,0
2020-07-20,android,TH,0.23,127,2,3
2020-07-20,android,TR,0.18,307,1,0
2020-07-20,android,UA,0.81,497,12,4
2020-07-20,android,UK,14.93,2270,37,15
2020-07-20,android,US,306.93,29199,289,127
2020-07-20,android,UY,0.05,36,0,1
2020-07-20,android,VN,0.03,20,0,0
2020-07-20,android,ZA,5.39,1936,23,9
2020-07-20,ios,AR,1.03,558,2,0
2020-07-20,ios,AT,1.39,213,3,2
2020-07-20,ios,AU,0.82,51,0,0
2020-07-20,ios,BE,4.88,758,9,1
2020-07-20,ios,BR,3.17,1713,14,5
2020-07-20,ios,CA,3.99,469,4,1
2020-07-20,ios,CH,2.35,310,3,1
2020-07-20,ios,CL,5.59,1664,28,15
2020-07-20,ios,DE,15.84,1635,24,7
2020-07-20,ios,DK,0.88,56,2,2
2020-07-20,ios,ES,25.4,5006,61,15
2020-07-20,ios,FR,12.89,2033,23,3
2020-07-20,ios,ID,0.44,388,2,0
2020-07-20,ios,IE,0.46,99,0,0
2020-07-20,ios,IL,5.94,1068,17,0
2020-07-20,ios,IN,0.15,84,1,1
2020-07-20,ios,IT,11.88,3161,30,4
2020-07-20,ios,JP,0.45,38,3,0
2020-07-20,ios,MX,5.85,2017,8,3
2020-07-20,ios,NL,1.65,265,6,0
2020-07-20,ios,NO,1.69,153,1,1
2020-07-20,ios,PH,0.57,262,8,2
2020-07-20,ios,PL,8.56,1690,19,4
2020-07-20,ios,PT,3.96,1586,23,0
2020-07-20,ios,SA,23.93,4700,82,31
2020-07-20,ios,SE,2.03,218,3,0
2020-07-20,ios,UK,4.69,632,8,2
2020-07-20,ios,US,439.92,39257,457,108
2020-07-20,ios,ZA,0.84,188,0,0
2020-07-21,android,AR,0.01,11,0,1
2020-07-21,android,AT,2.34,342,0,0
2020-07-21,android,AU,6.64,669,3,0
2020-07-21,android,AW,0.01,1,0,0
2020-07-21,android,BE,1.94,387,11,4
2020-07-21,android,BR,0.7,400,8,4
2020-07-21,android,CA,16.11,1968,16,8
2020-07-21,android,CH,1.18,125,1,0
2020-07-21,android,CL,5.63,3230,61,33
